Date,Open,High,Low,Close,Adj Close,Volume
2010-02-08,309.066986,312.493011,302.679993,310.399994,185.307678,2982292
2010-02-09,310.532990,313.266998,308.359985,310.953003,192.458160,3011520
2010-02-10,312.266998,313.320007,305.472992,307.106995,190.077759,4357358
2010-02-11,308.000000,312.239990,307.333008,309.380005,191.484619,3289035
2010-02-15,309.600006,315.640015,309.333008,313.826996,194.237000,4137098
2010-02-16,314.000000,318.933014,313.467010,317.173004,196.307922,4480688
2010-02-17,317.467010,321.333008,317.173004,319.160004,197.537766,3590108
2010-02-18,319.733002,319.733002,314.933014,316.480011,195.879013,1658602
2010-02-19,314.666992,318.493011,312.132996,313.487000,194.026505,2471220
2010-02-22,319.333008,319.333008,311.372986,313.779999,194.207932,3285802
2010-02-23,313.333008,317.987000,310.933014,317.226990,196.341354,2352818
2010-02-24,317.600006,317.600006,312.292999,313.993011,194.339722,5448772
2010-02-25,313.333008,318.372986,310.307007,316.987000,196.192780,4260990
2010-02-26,317.600006,321.600006,311.427002,313.239990,193.873657,4790955
2010-03-02,317.600006,326.653015,314.799988,323.747009,200.376740,7011338
2010-03-03,325.600006,329.066986,324.000000,327.446991,202.666809,4135342
2010-03-04,328.006989,328.920013,323.467010,326.220001,201.907410,2138212
2010-03-05,327.239990,329.933014,322.799988,323.872986,200.454773,2961308
2010-03-08,325.333008,327.666992,322.799988,324.132996,200.615677,2963828
2010-03-09,325.200012,326.420013,322.173004,323.132996,199.996735,2838570
2010-03-10,321.467010,327.600006,321.386993,324.326996,200.735779,3263505
2010-03-11,324.000000,325.333008,321.546997,322.993011,199.910095,4371360
2010-03-12,320.532990,329.600006,315.333008,317.260010,196.361786,6259530
2010-03-15,317.333008,323.733002,314.666992,315.679993,195.383881,4494735
2010-03-16,315.867004,318.072998,313.773010,317.273010,196.369827,2417258
2010-03-17,317.959991,320.299988,316.187012,317.160004,196.299835,4938562
2010-03-18,318.666992,318.666992,316.679993,317.792999,196.691650,2184480
2010-03-19,318.399994,320.226990,315.613007,316.527008,195.908127,3179235
2010-03-22,313.333008,316.000000,310.000000,311.153015,192.581970,4863390
2010-03-23,313.200012,315.506989,312.187012,314.260010,194.504974,3124208
2010-03-25,313.613007,320.000000,309.867004,317.592987,196.567886,8096798
2010-03-26,318.532990,320.446991,313.333008,314.886993,194.893066,4838220
2010-03-29,315.733002,320.852997,315.339996,319.307007,197.628754,4972110
2010-03-30,320.000000,322.666992,317.647003,321.160004,198.775574,4351080
2010-03-31,322.252991,324.632996,316.179993,318.752991,197.285843,7969275
2010-04-01,319.333008,323.200012,317.333008,322.106995,199.361725,5061518
2010-04-05,323.333008,329.367004,320.852997,328.566986,203.360001,5357812
2010-04-06,328.666992,337.660004,328.132996,336.153015,208.055222,5573025
2010-04-07,336.666992,341.700012,335.359985,338.013000,209.206421,5658472
2010-04-08,340.666992,340.666992,331.106995,332.326996,205.687195,2357662
2010-04-09,330.013000,343.467010,328.399994,341.826996,211.567032,6046665
2010-04-12,342.666992,343.867004,336.132996,336.927002,208.534241,2893680
2010-04-13,337.066986,342.666992,336.213013,341.713013,211.496429,5524575
2010-04-15,342.799988,344.666992,335.333008,337.213013,208.711319,3368648
2010-04-16,337.213013,338.000000,331.812988,332.472992,205.777542,3050835
2010-04-19,329.333008,333.200012,324.692993,329.312988,203.821732,3042022
2010-04-20,330.399994,335.587006,328.399994,332.993011,206.099411,2406652
2010-04-21,332.666992,335.972992,326.933014,327.812988,202.893311,3088642
2010-04-22,328.160004,331.200012,322.412994,329.339996,203.838409,6064170
2010-04-23,331.867004,332.613007,326.187012,330.766998,204.721695,2291940
2010-04-26,332.666992,335.733002,330.799988,334.653015,207.126846,2152005
2010-04-27,335.333008,337.200012,329.467010,330.239990,204.395477,2696970
2010-04-28,329.333008,331.333008,323.467010,329.380005,203.863205,2440800
2010-04-29,330.006989,334.532990,328.266998,333.380005,206.338913,3568162
2010-04-30,334.000000,338.226990,330.807007,332.299988,205.670471,3267045
2010-05-03,329.333008,332.532990,327.600006,329.132996,203.710327,1976468
2010-05-04,330.666992,332.540009,325.333008,327.553009,202.732407,2012738
2010-05-05,325.333008,327.200012,322.032990,326.187012,201.886963,2582880
2010-05-06,326.132996,326.132996,320.207001,322.113007,199.365448,3328560
2010-05-07,320.132996,321.292999,313.333008,317.619995,196.584579,4678658
2010-05-10,320.266998,327.333008,319.200012,325.192993,201.271713,2523930
2010-05-11,326.000000,330.266998,318.292999,319.912994,198.003799,3665835
2010-05-12,318.812988,319.867004,313.559998,316.446991,195.858566,2952975
2010-05-13,319.333008,320.459991,315.613007,317.420013,196.460800,3832485
2010-05-14,318.493011,320.559998,313.467010,314.572998,194.698654,2779875
2010-05-17,310.666992,313.333008,303.600006,309.166992,191.352707,5159505
2010-05-18,307.807007,313.733002,304.160004,310.692993,192.297287,4981650
2010-05-19,308.666992,310.587006,304.333008,305.480011,189.070786,4239630
2010-05-20,305.467010,308.000000,303.412994,306.493011,189.697739,3278610
2010-05-21,302.799988,307.027008,300.359985,305.220001,188.909851,3116422
2010-05-24,306.666992,312.000000,305.613007,306.920013,189.962036,4028205
2010-05-25,305.040009,305.040009,300.000000,301.726990,186.747879,4411650
2010-05-26,302.666992,307.733002,297.407013,300.726990,186.128983,6569595
2010-05-27,306.000000,311.600006,300.739990,306.179993,189.503983,11713335
2010-05-28,308.679993,311.333008,307.333008,309.192993,191.368851,4654762
2010-05-31,310.600006,315.333008,307.333008,313.786987,194.212234,2827230
2010-06-01,314.579987,314.812988,307.886993,308.579987,190.989441,3086595
2010-06-02,309.467010,310.519989,304.679993,309.527008,191.575607,3482032
2010-06-03,312.933014,312.933014,310.880005,312.440002,193.378510,2339228
2010-06-04,310.666992,312.440002,308.532990,310.907013,192.429733,3460110
2010-06-07,307.867004,307.867004,299.606995,302.739990,187.374878,5768018
2010-06-08,306.532990,307.660004,301.893005,303.559998,187.882431,3869798
2010-06-09,308.627014,309.946991,301.339996,305.739990,189.231659,3077175
2010-06-10,306.132996,312.000000,306.132996,309.980011,191.855988,3585015
2010-06-11,311.333008,319.812988,310.666992,319.032990,197.459091,6606548
2010-06-14,320.713013,320.886993,315.733002,317.367004,196.427963,3168375
2010-06-15,318.000000,321.572998,315.359985,320.273010,198.226593,2167695
2010-06-16,322.532990,322.532990,317.333008,318.980011,197.426361,2595570
2010-06-17,319.339996,319.352997,314.826996,317.700012,196.634109,5145525
2010-06-18,318.027008,323.600006,315.427002,322.286987,199.473145,8258122
2010-06-21,324.000000,329.027008,323.733002,328.173004,203.116150,5688968
2010-06-22,325.540009,327.307007,323.600006,324.519989,200.855194,1865422
2010-06-23,324.519989,327.987000,321.346985,324.613007,200.912750,3637702
2010-06-24,325.066986,328.653015,320.707001,327.266998,202.555420,4783320
2010-06-25,326.453003,329.959991,324.933014,326.920013,202.340652,2786018
2010-06-28,327.200012,331.600006,326.933014,330.420013,204.506897,2866365
2010-06-29,329.333008,330.619995,323.980011,325.260010,201.313217,1749015
2010-06-30,320.292999,329.333008,320.292999,327.959991,202.984329,2761320
2010-07-01,326.907013,326.907013,320.940002,323.692993,200.343353,2170605
2010-07-02,323.733002,326.993011,317.687012,318.920013,197.389191,4302338
2010-07-05,318.000000,319.592987,313.532990,314.613007,194.723480,3080588
2010-07-06,314.000000,317.867004,314.000000,316.079987,195.631424,2764710
2010-07-07,313.333008,319.660004,313.333008,316.166992,195.685287,2647260
2010-07-08,317.893005,321.200012,316.600006,318.207001,196.947876,4076558
2010-07-09,320.532990,321.459991,317.733002,319.140015,197.525375,3400125
2010-07-12,320.506989,326.660004,319.140015,325.899994,201.709335,5668290
2010-07-13,325.333008,330.519989,323.532990,329.273010,203.797012,5625165
2010-07-14,331.867004,336.000000,326.893005,329.040009,203.652786,3915480
2010-07-15,328.799988,328.799988,323.480011,325.147003,201.243286,2823172
2010-07-16,327.600006,327.600006,323.352997,325.046997,201.181381,1597898
2010-07-19,325.046997,327.559998,321.346985,322.066986,199.336960,2203282
2010-07-20,324.000000,325.006989,320.220001,321.839996,199.196442,1668645
2010-07-21,323.333008,325.200012,320.000000,320.839996,198.577530,2915498
2010-07-22,322.532990,323.600006,318.666992,322.299988,199.481171,3978675
2010-07-23,323.333008,328.733002,322.666992,328.027008,203.025818,7442452
2010-07-26,329.066986,330.519989,318.666992,329.513000,203.945511,3867375
2010-07-27,329.600006,329.959991,324.292999,326.606995,202.146912,3075218
2010-07-28,326.953003,329.292999,324.066986,328.179993,203.120468,2639738
2010-07-29,328.000000,329.200012,324.000000,328.252991,203.165680,2198032
2010-07-30,322.666992,328.233002,322.666992,325.053009,201.185089,2374702
2010-08-02,325.333008,330.266998,325.333008,327.173004,202.497208,2434575
2010-08-03,327.493011,329.867004,325.867004,329.019989,203.640350,7592550
2010-08-04,329.066986,337.326996,328.733002,335.812988,207.844727,5750902
2010-08-05,334.666992,339.333008,334.160004,336.653015,208.364685,3513442
2010-08-06,336.666992,339.307007,332.967010,334.346985,206.937363,1996290
2010-08-09,333.333008,339.059998,333.333008,337.367004,208.806625,2306685
2010-08-10,337.333008,338.933014,332.000000,333.299988,206.289383,1818870
2010-08-11,333.627014,336.266998,330.940002,333.166992,206.207062,3470918
2010-08-12,328.179993,333.852997,328.179993,332.393005,205.728104,2598705
2010-08-13,332.000000,337.600006,331.513000,332.899994,206.041840,2522340
2010-08-16,332.799988,334.679993,327.106995,329.179993,203.739456,2816310
2010-08-17,329.333008,332.266998,328.532990,330.019989,204.259293,1178610
2010-08-18,330.666992,331.812988,328.566986,329.627014,204.016037,2799945
2010-08-19,331.333008,332.613007,329.513000,330.527008,204.573105,1925985
2010-08-20,330.399994,331.933014,328.132996,329.266998,203.793243,2174872
2010-08-23,332.132996,336.000000,326.666992,334.640015,207.118759,2582745
2010-08-24,336.453003,336.647003,330.666992,331.153015,204.960556,3230760
2010-08-25,331.993011,333.826996,328.032990,328.953003,203.598923,1874948
2010-08-26,330.000000,333.066986,327.000000,331.632996,205.257614,4176038
2010-08-27,331.333008,334.833008,328.032990,329.606995,204.003708,2259622
2010-08-30,332.666992,334.666992,324.440002,325.720001,201.597931,2093692
2010-08-31,325.066986,325.333008,319.059998,320.880005,198.602280,4613100
2010-09-01,321.553009,323.993011,320.399994,322.747009,207.720184,1426718
2010-09-02,323.546997,325.867004,318.799988,319.692993,205.754639,2883915
2010-09-03,320.666992,323.333008,316.799988,318.166992,204.772507,3221842
2010-09-06,320.000000,326.600006,318.933014,325.933014,209.770691,3362940
2010-09-07,326.666992,327.160004,322.867004,324.540009,208.874176,2077462
2010-09-08,324.540009,326.532990,322.820007,325.299988,209.363281,1768088
2010-09-09,326.013000,330.972992,325.733002,330.292999,212.576782,4023915
2010-09-13,332.000000,335.946991,330.967010,332.493011,213.992798,2718195
2010-09-14,332.799988,335.600006,332.132996,333.660004,214.743744,3991792
2010-09-15,333.733002,336.720001,329.467010,329.820007,212.272354,4457738
2010-09-16,330.000000,330.820007,326.980011,327.673004,210.890579,4662300
2010-09-17,328.666992,330.266998,324.666992,325.812988,209.693497,4676002
2010-09-20,325.812988,328.266998,324.013000,325.673004,209.603348,5224380
2010-09-21,326.673004,332.839996,326.326996,330.579987,212.761505,10619925
2010-09-22,331.346985,332.286987,326.826996,329.252991,211.907486,5008582
2010-09-23,330.532990,330.852997,325.072998,326.412994,210.079620,4176338
2010-09-24,326.506989,328.386993,324.833008,327.627014,210.860962,3399458
2010-09-27,329.600006,331.266998,327.820007,329.013000,211.753006,4397408
2010-09-28,329.660004,333.200012,328.480011,330.846985,212.933350,4919092
2010-09-29,331.867004,335.333008,329.333008,330.320007,212.594162,6353235
2010-09-30,330.673004,333.200012,328.666992,330.467010,212.688782,7299240
2010-10-01,332.867004,347.153015,332.040009,345.427002,222.317047,11198228
2010-10-04,348.666992,353.779999,348.013000,349.213013,224.753738,8521230
2010-10-05,349.200012,355.307007,348.600006,353.027008,227.208435,6462758
2010-10-06,356.666992,357.606995,353.619995,355.687012,228.920380,5978318
2010-10-07,356.666992,359.200012,345.467010,347.412994,223.595245,6300645
2010-10-08,349.307007,350.359985,343.200012,344.166992,221.506134,3651960
2010-10-11,346.179993,348.333008,342.187012,343.333008,220.969345,5246782
2010-10-12,341.407013,345.207001,335.386993,339.140015,218.270721,4004362
2010-10-13,339.600006,346.399994,339.600006,345.113007,222.114990,5239628
2010-10-14,346.000000,348.000000,340.173004,341.700012,219.918320,3731325
2010-10-15,342.132996,342.532990,334.140015,336.647003,216.666245,2625555
2010-10-18,337.307007,338.000000,331.600006,336.027008,216.267197,4946730
2010-10-19,337.826996,339.833008,331.493011,333.726990,214.786896,5249662
2010-10-20,333.333008,335.587006,331.766998,333.200012,214.447754,2739382
2010-10-21,334.666992,340.799988,332.666992,338.852997,218.086014,2749095
2010-10-22,340.006989,341.200012,334.220001,336.812988,216.773071,2190915
2010-10-25,339.467010,340.647003,335.993011,336.872986,216.811646,1756695
2010-10-26,336.666992,338.487000,331.467010,331.920013,213.623947,2824650
2010-10-27,331.867004,334.252991,329.113007,331.260010,213.199173,3032295
2010-10-28,333.153015,333.467010,324.666992,326.339996,210.032654,10199820
2010-10-29,330.666992,332.666992,324.266998,326.072998,209.860809,7579890
2010-11-01,328.266998,330.346985,326.666992,328.700012,211.551575,3415342
2010-11-02,329.600006,330.092987,326.666992,327.946991,211.066910,2211750
2010-11-03,329.333008,335.320007,328.739990,331.260010,213.199173,4329915
2010-11-04,334.386993,338.066986,334.000000,336.687012,216.692047,6050002
2010-11-08,337.600006,339.459991,335.372986,336.846985,216.794952,2491680
2010-11-09,338.666992,338.666992,335.487000,336.572998,216.618607,2963970
2010-11-10,337.333008,337.333008,329.632996,330.867004,212.946274,4619512
2010-11-11,331.773010,332.000000,321.333008,322.192993,207.363647,5413890
2010-11-12,322.532990,323.320007,316.933014,318.532990,205.008026,4522238
2010-11-15,319.333008,321.279999,314.799988,319.899994,205.887833,3204015
2010-11-16,321.187012,321.333008,309.600006,311.100006,200.224167,4659900
2010-11-18,317.066986,317.066986,307.632996,308.826996,198.761261,5413935
2010-11-19,310.266998,310.933014,297.372986,300.433014,193.358856,6366945
2010-11-22,302.000000,303.733002,297.600006,302.692993,194.813431,3681548
2010-11-23,303.066986,303.066986,296.027008,300.872986,193.642075,4658925
2010-11-24,302.433014,305.119995,291.333008,293.032990,188.596237,5369468
2010-11-25,295.467010,296.072998,285.333008,286.106995,184.138657,12185250
2010-11-26,287.333008,289.132996,274.000000,279.579987,179.937897,8314035
2010-11-29,280.666992,292.467010,279.506989,287.187012,184.833725,7496798
2010-11-30,287.733002,295.467010,285.493011,293.867004,189.132996,6170280
2010-12-01,295.867004,296.532990,290.967010,294.839996,189.759216,4879178
2010-12-02,299.179993,299.733002,293.627014,295.040009,189.887970,4131532
2010-12-03,296.013000,298.266998,293.200012,295.006989,189.866730,3589222
2010-12-06,297.587006,302.600006,295.113007,298.487000,192.106445,4676250
2010-12-07,297.600006,302.000000,296.092987,298.647003,192.209427,2931922
2010-12-08,298.532990,299.867004,296.679993,298.632996,192.200378,1916078
2010-12-09,299.559998,300.867004,294.252991,296.907013,191.089569,4240822
2010-12-10,294.933014,306.333008,287.412994,305.040009,196.323959,6093382
2010-12-13,305.207001,312.412994,303.339996,312.040009,200.829163,4654838
2010-12-14,312.000000,315.312988,309.467010,311.179993,200.275635,4040558
2010-12-15,309.467010,310.346985,307.333008,309.066986,198.915756,2053628
2010-12-16,309.333008,310.532990,298.687012,307.852997,198.134369,5362710
2010-12-20,306.666992,311.733002,306.053009,308.532990,198.572037,1905022
2010-12-21,308.532990,311.707001,308.532990,309.713013,199.331497,2286578
2010-12-22,309.907013,311.572998,308.320007,309.852997,199.421570,2187308
2010-12-23,311.707001,311.707001,306.132996,307.140015,197.675522,2037202
2010-12-24,307.600006,307.987000,302.959991,304.792999,196.164993,2525392
2010-12-27,305.192993,308.380005,304.666992,305.519989,196.632858,1795372
2010-12-28,306.666992,307.059998,300.673004,306.260010,197.109177,1224660
2010-12-29,306.000000,307.713013,303.779999,307.273010,197.761124,2065785
2010-12-30,308.372986,312.799988,307.660004,311.679993,200.597488,2753085
2010-12-31,312.532990,315.066986,308.673004,309.826996,199.404861,3431925
2011-01-03,310.000000,313.260010,307.147003,312.506989,201.129730,3119572
2011-01-04,312.399994,313.786987,309.733002,310.846985,200.061325,5036152
2011-01-05,310.132996,311.959991,305.359985,307.380005,197.829987,3320978
2011-01-06,309.307007,312.640015,304.299988,307.786987,198.091934,3170152
2011-01-07,307.592987,308.000000,303.867004,305.346985,196.521530,3387390
2011-01-10,305.333008,305.333008,289.453003,290.946991,187.253677,6743258
2011-01-11,292.933014,301.066986,292.000000,296.953003,191.119186,12858105
2011-01-12,300.000000,301.053009,295.600006,298.407013,192.054947,5707695
2011-01-13,299.692993,300.613007,295.220001,297.220001,191.290955,3219885
2011-01-14,299.600006,299.600006,290.399994,292.647003,188.347809,4241198
2011-01-17,292.799988,294.106995,290.000000,291.467010,187.588348,3967178
2011-01-18,292.666992,293.519989,291.333008,292.333008,188.145706,2186640
2011-01-19,292.333008,294.106995,286.993011,290.886993,187.215088,4645792
2011-01-20,290.666992,292.346985,286.666992,290.072998,186.691177,4959548
2011-01-21,290.532990,301.812988,290.467010,294.299988,189.411697,10330935
2011-01-24,296.132996,304.532990,295.359985,302.472992,194.671814,3443370
2011-01-25,303.733002,307.733002,303.359985,305.352997,196.525421,2543662
2011-01-27,308.000000,308.399994,296.799988,297.886993,191.720276,5213865
2011-01-28,296.173004,298.000000,284.207001,286.953003,184.683136,4480972
2011-01-31,283.333008,297.600006,282.207001,295.807007,190.381638,4293345
2011-02-01,297.733002,298.399994,288.852997,293.053009,188.609146,2659432
2011-02-02,294.733002,295.959991,283.006989,285.147003,183.520767,5268712
2011-02-03,287.200012,292.852997,284.200012,292.153015,188.029907,3408825
2011-02-04,293.333008,295.959991,289.412994,291.692993,187.733810,4971532
2011-02-07,292.000000,296.132996,288.132996,292.487000,188.244843,5127225
2011-02-08,295.687012,295.687012,290.733002,291.440002,187.570984,3170580
2011-02-09,290.666992,291.147003,270.852997,278.079987,178.972488,7641352
2011-02-10,278.640015,282.226990,268.959991,272.367004,175.295609,5603745
2011-02-11,270.946991,274.647003,266.412994,271.459991,174.711838,4544790
2011-02-14,273.333008,285.333008,273.333008,283.700012,182.589539,4397092
2011-02-15,286.000000,286.972992,274.799988,276.079987,177.685287,5102002
2011-02-16,277.959991,278.506989,272.453003,273.072998,175.750000,4450875
2011-02-17,274.000000,278.660004,270.799988,277.606995,178.668045,6752798
2011-02-18,279.200012,284.692993,277.079987,279.480011,179.873520,5543092
2011-02-21,280.000000,284.000000,277.799988,281.733002,181.323532,4142535
2011-02-22,280.640015,280.640015,275.200012,277.013000,178.285767,2344530
2011-02-23,277.200012,277.959991,271.087006,271.846985,174.960892,3604088
2011-02-24,271.467010,274.912994,265.333008,266.420013,171.468109,7546928
2011-02-25,270.000000,270.000000,261.467010,263.127014,169.348709,7184782
2011-02-28,265.559998,272.532990,261.513000,266.812988,171.721024,4436085
2011-03-01,269.066986,275.333008,268.000000,274.407013,176.608551,5023028
2011-03-03,273.953003,284.666992,272.532990,283.527008,182.478180,5684520
2011-03-04,286.532990,286.660004,275.747009,278.053009,178.955124,5310195
2011-03-07,276.933014,276.933014,268.440002,269.779999,173.630585,5018678
2011-03-08,269.333008,273.066986,269.066986,271.087006,174.471802,3911872
2011-03-09,273.592987,274.106995,271.513000,272.299988,175.252487,2969498
2011-03-10,271.993011,274.532990,268.739990,273.600006,176.089157,9131295
2011-03-11,271.733002,271.733002,262.000000,262.572998,168.992172,13408462
2011-03-14,263.600006,265.946991,259.333008,263.433014,169.545700,4310528
2011-03-15,260.000000,260.000000,254.466995,255.639999,164.530045,7277782
2011-03-16,257.640015,258.933014,255.673004,256.459991,165.057831,5403615
2011-03-17,253.492996,262.506989,253.466995,261.867004,168.537766,5143065
2011-03-18,262.653015,263.467010,255.106995,256.200012,173.678299,5040908
2011-03-21,257.252991,257.993011,255.199997,256.019989,173.556290,2483325
2011-03-22,257.333008,260.933014,256.266998,259.606995,175.987900,3673552
2011-03-23,259.733002,266.532990,259.066986,265.907013,180.258682,3911625
2011-03-24,266.893005,273.600006,266.893005,273.106995,185.139587,22492950
2011-03-25,277.959991,280.266998,274.679993,278.792999,188.994110,9933052
2011-03-28,278.792999,283.707001,277.046997,279.467010,189.451050,5338755
2011-03-29,278.132996,281.032990,274.000000,275.812988,186.973953,4624252
2011-03-30,277.299988,279.000000,274.427002,274.826996,186.305527,6977752
2011-03-31,276.252991,279.600006,274.046997,275.019989,186.436371,7264200
2011-04-01,276.987000,284.627014,274.933014,283.692993,192.315872,6077092
2011-04-04,282.700012,293.200012,280.013000,289.833008,196.478226,12253882
2011-04-05,292.333008,295.600006,291.079987,294.747009,199.809357,8862022
2011-04-06,295.200012,299.532990,292.013000,293.100006,198.692856,4527938
2011-04-07,294.000000,295.053009,290.286987,292.687012,198.412888,3975668
2011-04-08,293.333008,295.000000,289.467010,293.527008,198.982330,6226508
2011-04-11,293.500000,298.266998,291.467010,292.940002,198.584381,3749902
2011-04-13,291.640015,298.532990,290.000000,297.519989,201.689178,4682978
2011-04-15,297.987000,299.160004,292.967010,297.053009,201.372620,2549828
2011-04-18,296.666992,300.000000,289.513000,290.880005,197.187958,4194375
2011-04-19,290.880005,291.100006,281.372986,284.320007,192.740906,6806588
2011-04-20,287.592987,287.927002,284.833008,286.852997,194.458038,3745012
2011-04-21,288.000000,289.459991,273.092987,274.619995,186.165268,9484740
2011-04-25,274.532990,279.200012,274.046997,276.566986,187.485092,3182602
2011-04-26,278.000000,278.132996,272.399994,276.000000,187.100723,3429712
2011-04-27,279.200012,279.200012,267.132996,268.739990,182.179169,11055818
2011-04-28,269.467010,270.459991,263.333008,265.386993,179.906174,14698470
2011-04-29,267.733002,269.679993,264.433014,266.747009,180.828140,6464085
2011-05-02,269.053009,269.160004,265.493011,268.119995,181.758881,3131145
2011-05-03,269.333008,271.320007,267.333008,268.587006,182.075470,6897660
2011-05-04,269.320007,271.972992,268.587006,270.166992,183.146545,3219525
2011-05-05,271.053009,272.380005,265.333008,266.707001,180.800995,4525950
2011-05-06,267.987000,275.333008,267.679993,274.820007,186.300873,4732260
2011-05-09,276.867004,276.920013,272.132996,273.619995,185.487381,1595092
2011-05-10,274.346985,275.820007,270.266998,271.453003,184.018372,2081325
2011-05-11,272.532990,275.187012,272.000000,274.519989,186.097412,2337922
2011-05-12,274.519989,275.166992,268.000000,269.367004,182.604248,3248985
2011-05-13,269.292999,273.600006,267.000000,270.807007,183.580399,2966902
2011-05-16,272.000000,275.226990,270.027008,273.446991,185.370102,2615512
2011-05-17,264.399994,276.640015,264.399994,274.072998,185.794418,4275682
2011-05-18,274.519989,278.532990,274.519989,275.247009,186.590271,3727380
2011-05-19,275.867004,277.200012,273.013000,274.946991,186.386917,4510192
2011-05-20,276.920013,281.252991,274.959991,277.066986,187.824036,3306622
2011-05-23,277.066986,280.266998,255.466995,257.566986,174.604950,18246345
2011-05-24,257.987000,263.880005,255.492996,259.119995,175.657776,12409418
2011-05-25,259.200012,262.000000,253.772995,255.552994,173.239685,6142268
2011-05-26,257.333008,257.959991,252.000000,256.412994,173.822678,6298890
2011-05-27,256.666992,258.920013,255.373001,258.252991,175.070023,3496980
2011-05-30,260.000000,260.459991,256.380005,257.559998,174.600235,3231360
2011-05-31,258.519989,259.687012,256.867004,259.087006,175.635422,2682885
2011-06-01,260.187012,262.266998,259.346985,260.372986,176.507187,3206752
2011-06-02,258.933014,259.307007,257.100006,257.720001,174.708710,2939445
2011-06-03,258.326996,259.559998,252.533005,254.906998,172.801773,4496400
2011-06-06,255.733002,255.733002,252.533005,255.240005,173.027512,2341372
2011-06-07,255.160004,255.580002,253.500000,254.406998,172.462845,2668050
2011-06-08,254.106995,258.532990,253.932999,255.033005,172.887192,4346790
2011-06-09,255.847000,258.799988,255.466995,257.760010,174.735825,2762130
2011-06-10,257.987000,258.760010,255.679993,256.592987,173.944702,2651535
2011-06-13,256.920013,257.720001,254.080002,256.666992,173.994873,1946535
2011-06-14,258.200012,259.867004,257.333008,259.412994,175.856369,8484862
2011-06-15,259.559998,259.613007,256.433014,257.273010,174.405716,3127312
2011-06-16,256.386993,259.733002,255.332993,258.407013,175.174438,2534010
2011-06-17,257.600006,260.266998,257.140015,258.292999,175.097137,2430848
2011-06-20,259.333008,259.333008,252.167007,255.927002,173.493240,3645742
2011-06-21,257.733002,257.733002,249.539993,254.412994,172.466904,4955055
2011-06-22,256.000000,257.200012,252.013000,256.233002,173.700668,3341422
2011-06-23,255.839996,255.839996,252.667007,253.179993,171.631058,2576602
2011-06-24,254.013000,263.053009,253.139999,259.713013,176.059769,7098690
2011-06-27,258.933014,263.867004,256.687012,262.352997,177.849411,3358028
2011-06-28,263.513000,267.987000,262.666992,267.147003,181.099289,4395945
2011-06-29,269.252991,275.040009,268.666992,272.587006,184.787064,6628320
2011-06-30,271.747009,274.899994,269.000000,273.407013,185.342957,5547705
2011-07-01,274.666992,276.000000,272.266998,273.380005,185.324646,2244030
2011-07-04,275.839996,276.666992,270.933014,272.940002,185.026367,1907265
2011-07-05,271.773010,272.266998,258.933014,260.226990,176.408218,11134200
2011-07-06,261.333008,263.679993,259.333008,260.307007,176.462463,5375430
2011-07-07,260.587006,265.200012,260.587006,264.839996,179.535355,3911685
2011-07-08,265.600006,267.066986,262.846985,264.546997,179.336777,3188318
2011-07-11,263.333008,264.000000,258.000000,261.592987,177.334198,3479520
2011-07-12,260.000000,262.393005,256.166992,258.572998,175.286972,2407972
2011-07-13,258.933014,260.987000,256.399994,257.946991,174.862579,5717775
2011-07-14,257.066986,259.733002,255.332993,257.380005,174.478226,3714975
2011-07-15,258.666992,259.333008,256.666992,257.233002,174.378586,1376408
2011-07-18,258.519989,264.773010,256.760010,263.687012,178.753738,6023438
2011-07-19,264.013000,265.600006,261.066986,263.673004,178.744278,4901805
2011-07-20,264.946991,265.820007,260.000000,260.820007,176.810211,5156558
2011-07-21,260.000000,260.666992,256.066986,258.433014,175.192078,4927238
2011-07-22,260.027008,264.266998,258.333008,263.386993,178.550400,3799125
2011-07-25,263.386993,267.320007,261.147003,266.513000,180.669464,3520200
2011-07-26,267.467010,270.000000,252.360001,253.820007,172.064880,18270420
2011-07-27,254.932999,254.966995,240.000000,242.912994,164.671036,27079260
2011-07-28,242.667007,246.992996,240.266998,246.367004,167.012497,10908262
2011-07-29,246.253006,247.167007,242.800003,245.279999,166.275604,4638278
2011-08-01,246.813004,247.067001,242.386993,243.192993,164.860825,3625260
2011-08-02,242.667007,243.800003,240.013000,241.453003,163.681274,3420960
2011-08-03,239.427002,242.667007,238.007004,241.759995,163.889404,4111635
2011-08-04,241.867004,243.332993,237.332993,238.007004,161.345261,3592815
2011-08-05,233.960007,235.667007,226.667007,228.179993,154.683487,11972992
2011-08-08,225.100006,230.507004,221.380005,228.072998,154.610977,9267682
2011-08-09,223.347000,236.000000,222.000000,230.979996,156.581604,11897198
2011-08-10,235.292999,239.332993,234.800003,238.479996,175.246796,8756325
2011-08-11,238.000000,238.932999,232.332993,234.500000,172.322098,4651515
2011-08-12,236.132996,237.067001,227.352997,229.567001,168.697067,5523570
2011-08-16,232.266998,236.667007,231.067001,235.432999,173.007721,4760865
2011-08-17,235.227005,239.867004,234.466995,237.113007,174.242264,5446740
2011-08-18,238.386993,238.393005,234.067001,235.080002,172.748291,4878300
2011-08-19,232.000000,232.000000,223.332993,224.259995,164.797226,3913192
2011-08-22,224.399994,230.266998,223.020004,228.880005,168.192261,3557632
2011-08-23,230.000000,235.466995,228.826996,234.820007,172.557251,6139418
2011-08-24,233.067001,234.667007,231.600006,233.473007,171.567398,3628298
